"","DTXSID","featureid","mz","rt","det_count_v1","det_count_v2","det_count_v3","det_count_FB","df_v1","df_v2","df_v3","mean_visit1","log_mean_v1","sd_visit1","median_v1","gm_visit1","gsd_visit1","cv_visit1","mean_visit2","median_v2","sd_visit2","gm_visit2","gsd_visit2","cv_visit2","mean_visit3","sd_visit3","median_v3","gm_visit3","gsd_visit3","cv_visit3","mean_allvisit","gm_allvisit","gsd_allvisit","cv_allvisit","mean_FB","log_mean_FB","mean_DIWB","PvalV1_v3","PvalV1_V2","DFv1_min","percent_FBvV1","logFBvV1","meanv1_gt_v3","meanv1_gt_v2","geom_diff1v3","geom_diff1v2","df1v3_difference","df1v2_difference","DB_name","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Compound","Formula","MonoisotopicMass","Adduct","X","parent_id","is_metab","name_original","name_cleaned","formula_original","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","MC_sum","frag_yn","confirmed_frag","of_interest","acrylate","is_ucsfdrug","sig_dif1v2or3","ubiqui_MC","nitro benzene","nitro","sulfate","aniline","guanidium","nitro_sum","SWGDRUG","STATINS","UOATARGPHARMA","VETDRUGS","DRUGBANK","ANTIBIOTICS","ZINC15PHARMA","PAHLIST","drug_any","of_interest_all","of_interest_cat"
"125","DTXSID1021617","137.05967-728.6",137.05967,728.6,40,38,38,8,100,100,100,4881.93059087599,12.2264757944351,937.807572908004,4671.42524000552,4792.21126142316,1.21925697877572,19.2097686653043,4665.78377570849,4516.06330811427,1224.43379099691,4503.49385994573,1.31739195799544,26.2428318554258,4979.56583546536,1032.74303755861,4790.64621041212,4867.50531752754,1.2505809691799,20.7396201131277,4595.65628143624,4047.13610012104,1.92961506750248,35.4798916252303,1400.36954590091,9.68542400084544,691.723740322563,0.551975987116208,0.278081789972957,1,28.6847491956996,79.2168091908688,0,1,0,1,0,0,"DTXSID1021617",2,10,"Multiple",137.0597055,0.26,"3-Methylbenzoicacid","C8H8O2","136.05243","M+H",755,"",0,"3-Methylbenzoic,acid","3-methylbenzoic acid","C8H8O2","C8H8O2",136.0524295,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.2022882,4.281238,3,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"126","DTXSID1021792","123.04302-235.8",123.04302,235.8,40,38,38,0,100,100,100,11350.8963113385,13.0588749721619,6682.96593383673,12494.6046371212,8533.22262633372,2.48084339434106,58.8761076705554,9618.89266170639,9077.32257272097,6023.63014665152,6658.02282072394,2.97630168542573,62.6229063833105,11690.4577462442,6646.83985950281,13668.6526784516,8628.68249412531,2.60191715454197,56.8569683393128,9641.99825935681,7288.49950681329,2.90627552770046,72.1152441458267,0,NA,32.0064009040527,0.730180784606663,0.240151369462586,1,0,NA,0,1,0,1,0,0,"DTXSID1021792",2,10,"Multiple",123.0440554,8.41,"Salicylaldehyde","C7H6O2","122.03678","M+H",760,"",0,"Salicylaldehyde","2-hydroxybenzaldehyde","C7H6O2","C7H6O2",122.0367794,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,13.34832438,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.56058,9.119946,3,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"127","DTXSID1021792","123.04394-729.1",123.04394,729.1,40,38,38,7,100,100,100,10871.2694411546,13.3711224314906,2481.61898422735,10753.0876128868,10595.1943523003,1.26043552354697,22.8273155923526,11003.4458919502,11015.6202792056,3245.01102342127,10521.843658515,1.363121881976,29.4908618198888,10555.3995587071,2514.26523829416,11058.3296720028,10216.1876724243,1.31165665905358,23.8197069121856,9731.1103278586,7812.76863340361,2.66131178558802,40.9169667333089,564.117291808736,NA,532.594074078351,0.972089039180892,0.940234593064394,1,5.18906549839704,NA,1,0,1,1,0,0,"DTXSID1021792",2,10,"Multiple",123.0440554,0.94,"Salicylaldehyde","C7H6O2","122.03678","M+H",760,"",0,"Salicylaldehyde","2-hydroxybenzaldehyde","C7H6O2","C7H6O2",122.0367794,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,13.34832438,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.56058,9.119946,3,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"128","DTXSID1021792","123.04413-72.9",123.04413,72.9,40,38,38,0,100,100,100,10276.3792046761,13.2431638482882,3795.17239338029,9570.57885574022,9695.93188414488,1.40123338013978,36.9310271428419,9350.98400157188,9237.73659065963,2297.77708689457,9083.198473519,1.27871260667038,24.5725699724042,9977.55614370217,3990.40156207897,8886.25343141499,9310.6315444726,1.44466441678785,39.9937770793473,8810.47787215854,9125.44732807694,1.41316020337638,49.6627338200842,0,NA,0,0.444423328452704,0.468600227536309,1,0,NA,1,1,1,1,0,0,"DTXSID1021792",2,10,"Multiple",123.0440554,0.61,"Salicylaldehyde","C7H6O2","122.03678","M+H",760,"",0,"Salicylaldehyde","2-hydroxybenzaldehyde","C7H6O2","C7H6O2",122.0367794,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,13.34832438,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.56058,9.119946,3,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"129","DTXSID1021798","130.06497-409.7",130.06497,409.7,40,38,38,8,100,100,100,236080.897838201,17.6329405212718,114554.5489549,217307.49033718,203256.296760319,1.84937912522001,48.5234298936841,200511.619373863,191420.707614806,64482.2547801351,190312.083472722,1.39740965365638,32.1588619061048,217527.142152089,70750.4047937204,210994.017042347,207131.406064931,1.3698806029408,32.524862917683,192378.458618969,124073.976466046,3.90715069083785,56.0131507135908,4027.65757640742,11.9451522226013,2836.44435694376,0.315058106168174,0.202459635650701,1,1.70604975382963,67.7433931577725,1,1,0,1,0,0,"DTXSID1021798",3,27000,"Multiple",130.0651252,1.19,"Quinoline","C9H7N","129.05785","M+H",761,"",0,"Quinoline","quinoline","C9H7N","C9H7N",129.0578492,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,2.439061412,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.6010183,2.67763,1,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"130","DTXSID1022558","268.10434-151.8",268.10434,151.8,40,38,38,8,100,100,100,142467.952681458,14.7850071605367,482618.32355661,25429.6440046097,28231.2846815962,3.7421902260824,338.755709247601,121242.159889469,36969.7925374305,231526.433278672,47355.234655898,3.60083278196763,190.961983430306,93032.1047737044,163851.775197651,33897.7750919153,38828.1361735948,3.30222234405121,176.123904319065,105842.002113101,30720.4802596178,3.68292316502209,289.299370699992,8876.22007767281,13.0758308747047,8371.31367997824,0.198941930112894,0.0371324012627296,1,6.23032753023342,88.4398007571205,1,1,0,0,0,0,"DTXSID1022558",3,534.653465346535,"Multiple",268.1040299,1.16,"Adenosine","C10H13N5O4","267.09675","M+H",786,"",0,"Adenosine","(2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol","C10H13N5O4","C10H13N5O4",267.0967539,"VBtoxcast, Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.864594415,3.449180332,1,NA,"",0,"yes","notconf",NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"131","DTXSID1022926","310.27404-1104.2",310.27404,1104.2,40,38,38,8,100,100,100,56977.6991584043,15.5740088457865,31324.727126178,50200.359502029,48780.226813022,1.82192362825787,54.9771710491359,68945.7823088622,61266.2915745456,41334.9672754065,56740.7649023433,1.96783210898544,59.9528584507676,63445.965294003,31166.7431138669,58897.4163295711,55886.5760061772,1.70071279913696,49.1232862002225,61859.7480754424,50366.6453000592,1.97446148597338,65.6931607304161,24398.2722178779,14.215935956112,114387.328373995,0.349948860783971,0.198941930112894,1,42.8207396547341,91.2798759579367,0,0,0,0,0,0,"DTXSID1022926",3,27000,"Unique",310.2740554,0.05,"DICYCLOMINE","C19H35NO2","309.26678","M+H",798,"",0,"DICYCLOMINE","2-(diethylamino)ethyl 1-cyclohexylcyclohexane-1-carboxylate","C19H35NO2","C19H35NO2",309.2667794,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","notconf",NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"132","DTXSID1023869","228.12846-250.2",228.12846,250.2,40,38,38,8,100,100,100,20022.0083308932,14.0524671744327,13524.1256669802,15550.3182599241,16990.8119239829,1.74952358204019,67.5462992696543,18730.5892772704,14881.7119184899,9678.26589767746,16929.1717221984,1.54353334393984,51.6709098384964,18961.0013124137,8568.15838973119,16234.8565307076,17288.7289019452,1.54652585395929,45.1883223283238,18499.2002645067,15694.5693354054,1.81563030942148,59.9501048985538,8165.9302848609,12.6065452784303,4971.36561547078,0.649218300768902,0.868987250951279,1,40.7847711873199,89.7105477774525,1,1,0,1,0,0,"DTXSID1023869",2,10,"Unique",228.1277425,3.15,"Ametryn","C9H17N5S","227.12047","M+H",826,"",0,"Ametryn","4-N-ethyl-6-methylsulfanyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine","C9H17N5S","C9H17N5S",227.1204665,"E2Up, P4Up, pesticidemammarytumors, VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,2,1,3,1,1,-1.805595,5.334373,19,NA,"",3,"no","notconf",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1
"133","DTXSID10242070","341.24528-1177.9",341.24528,1177.9,40,38,38,0,100,100,100,231259.524153603,17.6593118731176,129651.62647833,197439.963552249,207005.829871265,1.57352300084898,56.0632592118521,234651.488852435,233099.437582731,110333.983673271,210709.557789247,1.6239108508936,47.0203637798595,237009.112789849,104035.498656876,230251.764801117,215720.204959893,1.56719943197243,43.8951470820118,205880.422695781,190729.830993299,2.51275409330125,64.0450099805839,0,NA,0,0.365625144426425,0.438492248442265,1,0,NA,0,0,0,0,0,0,"DTXSID10242070",3,27000,"Multiple",341.2475063,6.52,"66-Di-tert-butyl-44-methylenedi-o-cresol","C23H32O2","340.24023","M+H",838,"",0,"6,6'-Di-tert-butyl-4,4'-methylenedi-o-cresol","2-tert-butyl-4-[(3-tert-butyl-4-hydroxy-5-methylphenyl)methyl]-6-methylphenol","C23H32O2","C23H32O2",340.2402303,"exposurepred","",NA,NA,NA,NA,NA,1,0.657462254,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"134","DTXSID1024255","301.11838-301.9",301.11838,301.9,40,38,38,6,100,100,100,416619.77900227,18.4929020993429,192932.500276532,388026.033423267,368908.140586143,1.70491462888936,46.3090112376735,327386.090395081,289583.623867686,192763.824404789,275596.728929107,1.85530871006889,58.8796622886962,307144.138216527,118000.317047345,335319.05080684,281607.721983847,1.55921296534896,38.4185476345177,311263.602484332,177454.866834585,6.29871465473103,63.8794832703062,358.551633500902,NA,617.813013420366,0.0166565695804139,0.0195840976008174,1,0.0860620766396567,NA,1,1,1,1,0,0,"DTXSID1024255",3,80198.0198019805,"Multiple",301.118283,0.32,"Phenmedipham","C16H16N2O4","300.11101","M+H",840,"",0,"Phenmedipham","[3-(methoxycarbonylamino)phenyl] N-(3-methylphenyl)carbamate","C16H16N2O4","C16H16N2O4",300.111007,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.748504316,4.500798245,10,NA,"",0,"no","notconf","yes",0,0,1,0,0,0,0,1,0,1,"-","-","-","-","-","-","-","-",0,1,1
"135","DTXSID1024598","229.08644-167.8",229.08644,167.8,40,38,38,8,100,100,100,14679.014127438,13.811987674903,2820.47495520148,14851.4480500208,14382.1094636205,1.23877397329954,19.2143350412713,15496.3592738585,14649.2851447814,4590.9866647949,15005.4797983712,1.27485858301495,29.6262275781102,14623.5791469144,3330.57588427822,14567.8884438075,14260.5013588235,1.2572939524966,22.7753811212557,14007.0698999205,13166.0302775559,1.47380830477517,31.708314695799,5375.74787006752,12.3742073876843,4752.13441808953,0.450399924378529,0.715202183028749,1,36.6219953424474,89.5903448434782,1,0,1,0,0,0,"DTXSID1024598",2,10,"Multiple",229.0859202,2.27,"Benzylsalicylate","C14H12O3","228.07864","M+H",847,"",0,"Benzyl,salicylate","benzyl 2-hydroxybenzoate","C14H12O3","C14H12O3",228.0786442,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.222418765,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.049498047,6.008083526,3,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"136","DTXSID1024702","207.13815-1163.8",207.13815,1163.8,39,38,38,0,97.5,100,100,10371.2393736753,13.0893318535543,6023.54126474475,9447.81916865238,8715.28334451155,2.08351338127703,58.0792810552029,9662.10963519099,9151.50125003876,5218.15203589336,8190.09050563625,1.87762414228794,54.0063426406175,11354.137456044,5886.4762572969,9806.42722052267,9453.31997092277,2.01207799995128,51.8443279384772,9192.93154859046,8770.56226877339,1.98567714310356,69.1786448200321,0,NA,0,0.474756252038523,0.462488642925676,1,0,NA,0,1,0,1,2.5,2.5,"DTXSID1024702",3,694.285714285714,"Multiple",207.1379558,0.94,"tert-Butylphenylglycidylether","C13H18O2","206.13068","M+H",851,"",0,"tert-Butyl,phenyl,glycidyl,ether","2-[(4-tert-butylphenoxy)methyl]oxirane","C13H18O2","C13H18O2",206.1306798,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.187263024,3.235974393,1,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"137","DTXSID1024704","149.13248-1163.3",149.13248,1163.3,40,38,38,4,100,100,100,14503.7026108744,13.6692785143604,5764.32946832577,14774.2100758256,13027.553096735,1.68549837626699,39.7438476434554,14660.9394444705,16187.7630130522,5320.40454197935,13564.036408618,1.52794206933308,36.2896563493138,15682.1064794405,5631.11956836049,16529.3433188486,14445.2311790909,1.56423666356742,35.9079284134626,13174.4522926654,10791.321807382,2.86057463120988,53.6464771826085,85.1326192001209,NA,1026.55888231163,0.339738623384683,0.972089039180892,1,0.586971627067777,NA,0,0,0,0,0,0,"DTXSID1024704",2,10,"Unique",149.1324765,0.02,"4-tert-Butyltoluene","C11H16","148.1252","M+H",852,"",0,"4-tert-Butyltoluene","1-tert-butyl-4-methylbenzene","C11H16","C11H16",148.1252005,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.217601,4.838408,1,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"138","DTXSID1025809","283.26344-819",283.26344,819,40,38,38,8,100,100,100,56198.0935688438,15.3126478212498,65407.1378852786,39435.6867763539,40697.3665011862,2.10797899734488,116.386755727138,50859.238584951,37113.2994766367,57556.3901228323,39823.7758424724,1.78374539397354,113.168013765474,37610.756915838,16742.836916045,31902.7581003674,34233.4410722736,1.5540835972162,44.516086058865,44445.8853355581,33479.0164135817,2.02192747743703,111.83774806923,9900.71555810338,13.1742156036832,9614.57743774368,0.319897520107846,0.649218300768902,1,17.6175292245008,86.0348631893762,1,1,1,1,0,0,"DTXSID1025809",3,583.783783783784,"Unique",283.2631563,1,"Oleicacid","C18H34O2","282.25588","M+H",880,"",0,"Oleic,acid","(Z)-octadec-9-enoic acid","C18H34O2","C18H34O2",282.2558803,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.270982746,6.190899701,17,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"139","DTXSID1025809","283.26339-827.5",283.26339,827.5,40,38,38,8,100,100,100,29695.7942189104,14.2997921681959,42686.7689946231,19711.1986906118,20168.1644729373,2.10860191260459,143.746850749121,25067.8899689406,16816.4041082651,36445.9802382503,17941.5123522436,1.88725630283338,145.389102486916,17783.1918660808,10106.3035095031,14621.1565438878,15417.2053917209,1.71287142819306,56.830649894632,22076.6502740913,14743.7862504696,2.39349260725578,143.737096372886,3601.68002693765,11.2078301743632,2731.24815938476,0.110831118426688,0.252367215415565,1,12.1285862920079,78.3775739013224,1,1,1,1,0,0,"DTXSID1025809",3,583.783783783784,"Unique",283.2631563,0.83,"Oleicacid","C18H34O2","282.25588","M+H",880,"",0,"Oleic,acid","(Z)-octadec-9-enoic acid","C18H34O2","C18H34O2",282.2558803,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.270982746,6.190899701,17,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"140","DTXSID1026118","133.10105-1163.3",133.10105,1163.3,40,38,38,0,100,100,100,20383.9021167376,14.1205762193543,9156.88963912927,19401.3575882426,17812.1768363773,1.79577562471547,44.922162531434,20183.5723231342,21559.1696094658,8267.94824679849,18272.270656399,1.61902526890852,40.9637506900692,21908.1572525569,9184.32676781322,22325.3810002828,19640.2048893674,1.67800643495959,41.9219501756193,18294.2561253467,18545.7476706536,1.69564482845192,58.6512414611572,0,NA,0,0.532107732397827,0.900556520415414,1,0,NA,0,1,0,0,0,0,"DTXSID1026118",2,10,"Multiple",133.1011764,0.95,"Tetralin","C10H12","132.0939","M+H",887,"",0,"Tetralin","1,2,3,4-tetrahydronaphthalene","C10H12","C10H12",132.0939004,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.711205411,44.82202668,1,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"141","DTXSID1026740","231.15904-439.5",231.15904,439.5,40,38,38,2,100,100,100,14308.2342861254,13.6459556800185,7033.50731603193,13090.6675370672,12818.6408338117,1.61590699887145,49.1570600213913,15613.9956044939,14910.649285695,6504.57813190923,14229.7817438551,1.57422411767276,41.6586394454803,15874.3231537007,5375.46901450477,17061.4904748094,14897.2614112209,1.45469427038998,33.8626659068082,13430.0332213977,10999.1903092521,2.77461244646841,57.4105813502408,268.605888854503,NA,114.127652719698,0.0727490334141213,0.224520519582037,1,1.8772818747801,NA,0,0,0,0,0,0,"DTXSID1026740",3,48600,"Multiple",231.1590852,0.2,"Dimethyldecanedioate","C12H22O4","230.15181","M+H",898,"",0,"Dimethyl,decanedioate","dimethyl decanedioate","C12H22O4","C12H22O4",230.1518092,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,19.26274622,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.015508832,1.383060356,1,NA,"",0,"no","notconf",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"142","DTXSID1027219","123.04302-235.8",123.04302,235.8,40,38,38,0,100,100,100,11350.8963113385,13.0588749721619,6682.96593383673,12494.6046371212,8533.22262633372,2.48084339434106,58.8761076705554,9618.89266170639,9077.32257272097,6023.63014665152,6658.02282072394,2.97630168542573,62.6229063833105,11690.4577462442,6646.83985950281,13668.6526784516,8628.68249412531,2.60191715454197,56.8569683393128,9641.99825935681,7288.49950681329,2.90627552770046,72.1152441458267,0,NA,32.0064009040527,0.730180784606663,0.240151369462586,1,0,NA,0,1,0,1,0,0,"DTXSID1027219",2,10,"Multiple",123.0440554,8.41,"Potassiumbenzoate","C7H6O2","122.03678","M+H",910,"",0,"Potassium,benzoate","benzoic acid","C7H6O2","C7H6O2",122.0367794,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.802592585,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.361574865,1.336247027,1,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"143","DTXSID1027219","123.04394-729.1",123.04394,729.1,40,38,38,7,100,100,100,10871.2694411546,13.3711224314906,2481.61898422735,10753.0876128868,10595.1943523003,1.26043552354697,22.8273155923526,11003.4458919502,11015.6202792056,3245.01102342127,10521.843658515,1.363121881976,29.4908618198888,10555.3995587071,2514.26523829416,11058.3296720028,10216.1876724243,1.31165665905358,23.8197069121856,9731.1103278586,7812.76863340361,2.66131178558802,40.9169667333089,564.117291808736,NA,532.594074078351,0.972089039180892,0.940234593064394,1,5.18906549839704,NA,1,0,1,1,0,0,"DTXSID1027219",2,10,"Multiple",123.0440554,0.94,"Potassiumbenzoate","C7H6O2","122.03678","M+H",910,"",0,"Potassium,benzoate","benzoic acid","C7H6O2","C7H6O2",122.0367794,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.802592585,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.361574865,1.336247027,1,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"144","DTXSID1027219","123.04413-72.9",123.04413,72.9,40,38,38,0,100,100,100,10276.3792046761,13.2431638482882,3795.17239338029,9570.57885574022,9695.93188414488,1.40123338013978,36.9310271428419,9350.98400157188,9237.73659065963,2297.77708689457,9083.198473519,1.27871260667038,24.5725699724042,9977.55614370217,3990.40156207897,8886.25343141499,9310.6315444726,1.44466441678785,39.9937770793473,8810.47787215854,9125.44732807694,1.41316020337638,49.6627338200842,0,NA,0,0.444423328452704,0.468600227536309,1,0,NA,1,1,1,1,0,0,"DTXSID1027219",2,10,"Multiple",123.0440554,0.61,"Potassiumbenzoate","C7H6O2","122.03678","M+H",910,"",0,"Potassium,benzoate","benzoic acid","C7H6O2","C7H6O2",122.0367794,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.802592585,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.361574865,1.336247027,1,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"145","DTXSID10277908","209.11732-681.9",209.11732,681.9,40,38,38,8,100,100,100,46810.382000915,15.5030496758502,5849.95953494318,47593.0923858913,46439.0125607029,1.13816748691849,12.4971412000629,45941.2582466156,47462.0985980442,6999.7229912937,45372.834100156,1.1785694796771,15.2362457156022,46146.0677485656,5609.20924308798,47748.435868881,45791.9486352174,1.13671117181344,12.1553352577096,43415.3528597483,41702.070963304,1.37324439960963,23.4746132142594,16011.5218859369,13.9507141522619,21419.9617025344,0.59970478986905,0.59970478986905,1,34.2050656318589,89.9869022157203,1,1,1,1,0,0,"DTXSID10277908",3,48600,"Multiple",209.1172204,0.48,"3-(25-dimethylhexa-15-dienyl)oxolane-25-dione","C12H16O3","208.10994","M+H",927,"",0,"3-(2,5-dimethylhexa-1,5-dienyl)oxolane-2,5-dione","3-(2,5-dimethylhexa-1,5-dienyl)oxolane-2,5-dione","C12H16O3","C12H16O3",208.1099444,"exposurepred","",NA,NA,NA,NA,NA,1,1.199256996,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"146","DTXSID1029122","227.07027-709.5",227.07027,709.5,40,38,38,7,100,100,100,17937.7126431086,13.7770109355819,13175.3791235403,15025.5316862586,14037.6219512466,2.10230405649891,73.4507201987207,19346.6857602403,15062.3330599003,12485.5256920194,15416.127586096,2.03025990585453,64.535734165273,17374.2362540713,12289.7108352387,12080.9245113643,13445.9287127896,2.14134856104064,70.7352579734771,16509.3206309279,10521.1727565939,3.62254990399285,78.0501464763014,305.461280455205,NA,172.997102561511,0.730180784606663,0.678243122602646,1,1.70289984309988,NA,1,0,1,0,0,0,"DTXSID1029122",3,27000,"Multiple",227.0702702,0,"Benzoicanhydride","C14H10O3","226.06299","M+H",935,"",0,"Benzoic,anhydride","benzoyl benzoate","C14H10O3","C14H10O3",226.0629942,"exposurepred","",NA,NA,NA,NA,NA,1,0.106098365,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"147","DTXSID1029124","135.11667-707.3",135.11667,707.3,40,38,38,8,100,100,100,56544.8385234168,14.4982310689127,119837.069244116,15125.5568350794,23142.0824108253,2.81403406015577,211.932817165068,33898.2642177152,13235.7239704184,86104.9064293433,16071.6078680205,2.22998919462927,254.009780195013,54774.7447478319,116233.216057666,14641.2007074461,20989.5963404625,2.89076956257904,212.202204853299,46774.6916254846,20046.6642229688,2.6130777500041,220.006146024131,13665.2973407171,13.661376062993,80294.5651684808,0.360351689932843,0.00727241650468684,1,24.1671878416594,94.2278819951074,1,1,1,1,0,0,"DTXSID1029124",3,26732.673267327,"Multiple",135.1168264,1.16,"1245-Tetramethylbenzene","C10H14","134.10955","M+H",936,"",0,"1,2,4,5-Tetramethylbenzene","1,2,4,5-tetramethylbenzene","C10H14","C10H14",134.1095504,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.530797363,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.175783,13.33064,3,NA,"",0,"no","notconf","yes",0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
